,lat,lon,mean
746,4699960,383460,0.3799768743117035
747,4699960,383470,0.3864877532566136
748,4699960,383480,0.36636653716048095
749,4699960,383490,0.3639506892094648
750,4699960,383500,0.36557071918414324
751,4699960,383510,0.31532685331751154
752,4699960,383520,0.2060382757087684
753,4699960,383530,
754,4699960,383540,
755,4699960,383550,
756,4699960,383560,0.271558823956181
757,4699960,383570,0.3021766481222827
758,4699960,383580,0.35389361453410945
759,4699960,383590,0.33410243234717085
760,4699960,383600,0.29286592087919566
761,4699960,383610,0.2799670823139517
762,4699960,383620,0.2964706727924964
763,4699960,383630,0.32865711158080096
764,4699960,383640,0.340903980354801
765,4699960,383650,0.337520142056736
766,4699960,383660,0.3544236616496283
767,4699960,383670,0.3633593186146391
768,4699960,383680,
769,4699960,383690,
770,4699960,383700,
771,4699960,383710,
772,4699960,383720,
773,4699960,383730,
774,4699960,383740,
775,4699960,383750,
776,4699960,383760,
777,4699960,383770,
778,4699960,383780,0.3291405619265035
779,4699960,383790,0.3203701289156964
780,4699960,383800,0.2940757787304769
781,4699960,383810,0.29138193500202614
782,4699960,383820,0.28053192582552017
783,4699960,383830,0.26495717011440123
784,4699960,383840,
785,4699960,383850,
786,4699960,383860,
787,4699960,383870,
788,4699960,383880,
789,4699960,383890,
790,4699960,383900,
791,4699960,383910,
792,4699960,383920,
793,4699960,383930,
794,4699960,383940,
795,4699960,383950,
796,4699960,383960,
797,4699960,383970,
798,4699960,383980,
799,4699960,383990,
800,4699960,384000,
801,4699960,384010,
802,4699960,384020,
803,4699960,384030,
804,4699960,384040,
805,4699960,384050,
806,4699960,384060,0.34875043105621656
807,4699960,384070,0.36848100874077194
808,4699960,384080,0.36564780403109615
809,4699960,384090,0.3565668877693567
810,4699960,384100,0.35718752077630156
811,4699960,384110,0.3518820122437098
812,4699960,384120,0.3504199024419492
813,4699960,384130,0.3497662724496932
814,4699960,384140,0.3445642775825886
815,4699960,384150,0.3355920724368347
816,4699960,384160,0.3300504304978272
817,4699960,384170,0.35098155495065025
818,4699960,384180,0.36698855839030636
819,4699960,384190,0.3873531710124621
820,4699960,384200,0.3918030114104064
821,4699960,384210,0.3717746363284366
822,4699960,384220,0.3759947514166313
823,4699960,384230,0.3791535818310965
824,4699960,384240,0.38593623497822843
825,4699960,384250,0.39176658771392797
826,4699960,384260,0.3770902124303515
827,4699960,384270,0.3714702880262003
828,4699960,384280,0.3792784968004428
829,4699960,384290,0.3731847613920698
830,4699960,384300,0.37336477029155823
831,4699960,384310,0.36891128010595764
832,4699960,384320,0.35625344643380846
833,4699960,384330,0.35059920829066604
834,4699960,384340,0.3491780688307423
835,4699960,384350,0.35075683997333434
836,4699960,384360,0.3514079185151543
837,4699960,384370,0.3532277952600561
838,4699960,384380,0.35347022834296343
839,4699960,384390,0.3492118398404739
840,4699960,384400,0.34128582408234237
841,4699960,384410,0.340522049991809
842,4699960,384420,0.3428768950086509
843,4699960,384430,0.35271702046543557
844,4699960,384440,0.3532887338927723
845,4699960,384450,0.3478258167226699
846,4699960,384460,0.3531264463863776
847,4699960,384470,0.3576613974941789
848,4699960,384480,0.3577629043087615
849,4699960,384490,0.34916483500622286
850,4699970,382800,
851,4699970,382810,
852,4699970,382820,
853,4699970,382830,
854,4699970,382840,
855,4699970,382850,
856,4699970,382860,
857,4699970,382870,
858,4699970,382880,
859,4699970,382890,
860,4699970,382900,
861,4699970,382910,
862,4699970,382920,
863,4699970,382930,
864,4699970,382940,
865,4699970,382950,
866,4699970,382960,
867,4699970,382970,0.36141699378798997
868,4699970,382980,0.35079463232743335
869,4699970,382990,0.33129470087843715
870,4699970,383000,0.2918163977702686
